Open,High,Low,Close,Volume
AAPL,AAPL,AAPL,AAPL,AAPL
80.73980469603605,83.75134312369018,80.57747385342842,83.099609375,138808800
85.15172088189794,85.57329308072946,83.51875616005826,85.30193328857422,165428800
86.04575919351718,86.10632920666113,85.06210277156369,85.18324279785156,114406400
85.13960882948713,85.63386205994001,84.60901508072114,85.2171401977539,96820400
85.92216897764727,86.38734236256319,83.62292711838043,84.73014831542969,264476000
85.12263846107449,87.08995051171077,85.07660467814306,86.94700622558594,135445200
88.18993401998509,90.22024192576087,87.77078689158364,88.80290222167969,212155600
88.4321923624518,89.35043555341034,86.86221543627708,87.2353286743164,192623200
87.39039728120305,88.43219830369976,86.63205971274161,88.3934326171875,137522400
88.28924513838203,88.50972079929527,85.52967271907464,85.6774673461914,205256800
85.5854132789762,87.74655421504602,85.10812136493809,87.65206146240234,130646000
87.24018136135113,88.66963931267749,87.22080221413067,88.38374328613281,140223200
88.4612961129119,89.00400109226938,88.16813930464834,88.21659088134766,110737200
89.12272335185443,89.75749593888166,88.10272634889391,88.21659088134766,114041600
89.64361350812392,91.04399182339071,89.61211592036983,90.5763931274414,118655600
90.95435112872555,91.73206799049615,90.18390237243692,90.29534912109375,112424400
91.27171499364255,92.42981301031341,91.18449035546323,92.3983154296875,117092000
93.28991545550893,93.34321735378231,91.74901813164107,92.79566955566406,125642800
92.39104305128085,93.01612951561695,91.78050018746696,92.95797729492188,90257200
94.26147568383803,96.86841138847204,92.3159671776289,92.5291748046875,191649200
91.91132657887599,94.25175199437801,90.97855460222202,94.06035614013672,170989200
95.93318873658312,96.18273684605151,93.51038868590005,94.7072525024414,153198000
93.58065106367306,94.39713348994569,92.94345347342261,93.54188537597656,110577600
93.99252801605422,94.14758336972574,92.8804563206502,93.3529052734375,92186800
93.44013312925429,95.45832232514117,93.09609226760277,95.32022094726562,90318000
96.11003683309417,96.18514302833793,93.75507535287011,94.00462341308594,103433200
93.70663117027293,94.94952872983103,93.61941392094188,94.26872253417969,89001600
94.00219454397538,94.07972590175224,89.16871402354269,89.9779281616211,197004400
88.17782780856305,90.09910684479081,86.39221761603645,89.75506591796875,185438800
90.81623268150157,91.97433076494785,90.59333922603253,91.88226318359375,121214000
91.45343820318753,91.63030527715343,90.36802106656002,90.37287139892578,103625600
90.85498286396583,92.28928344671583,90.81864234957972,92.10514831542969,90329200
91.27897773393107,93.32382125064892,90.87194916313929,93.21964263916016,158130000
99.70793333118701,103.12892643647227,97.71154070173587,102.97871398925781,374336800
104.85877268635082,108.19012242087766,104.56077304212948,105.57350158691406,308151200
105.76248400195036,107.36880152265259,105.04048696818748,106.2785415649414,173071600
105.99992015103618,106.98357631299436,105.53473931977294,106.66376495361328,121776800
106.99569786453769,110.87944616652167,106.40695920907454,110.38519287109375,202428800
109.90702677912203,110.36333556331454,107.07937744727452,107.87548828125,198045600
109.31967059014084,110.46044277754098,106.79541676618443,109.4434585571289,212403600
108.70802360073796,109.20559017872704,105.9289127146506,106.1886215209961,187902400
107.2784337780464,109.97502222580432,107.08426323263262,109.71774291992188,165598000
111.09633433148385,112.66186065911528,110.60847119171306,111.65943908691406,210082000
111.48466440254502,111.64971002225859,109.75166317416954,111.55990600585938,165565200
112.68128278727484,112.70555595050736,110.64246299694389,111.26866912841797,119561600
111.02111317320909,112.62061629597079,110.68616274132592,112.19586181640625,105633600
112.60361413274605,113.74923783578949,112.24196843606359,112.33662414550781,145538000
112.37789651709356,114.94341528440668,112.36090456064325,114.82933807373047,126907200
115.78804760558032,121.22976157375017,115.77591472831364,120.74675750732422,338054800
124.9481850882098,125.03314486284968,120.32686221834298,122.19092559814453,345937600
121.06472653687041,121.53316822878249,119.4676456893335,121.18850708007812,211495600
122.50404983764719,123.29287960664668,121.43851930194522,122.8365707397461,163022400
123.43847690338893,123.77099771310097,120.22490163891516,121.36810302734375,155552400
122.3414135230096,122.75888676117691,120.94822130817289,121.17152404785156,187630000
123.86326545477932,127.1836302061131,122.32929317534541,125.28072357177734,225702700
128.89233580510103,130.87291336835037,126.72730590113318,130.27096557617188,151948100
133.58164753272405,133.96028524180616,123.3001648971193,127.57197570800781,200119000
123.2127726268104,125.08653940539764,116.98950967695433,117.35843658447266,257599600
116.57201739853643,120.09626245606614,107.65945674214083,117.43608856201172,332607200
110.63032628792358,115.52349838716887,109.39732807142673,109.53324890136719,231366600
113.84389572106855,115.66912348309229,111.90216122256825,113.90214538574219,176940500
116.85358420375128,116.98950502781075,109.22256693467808,110.18372344970703,182274400
111.2322576836528,111.8730336076421,106.79539476122176,108.73712921142578,180860300
111.37789783991316,112.55264638404466,109.51383440164483,111.99925231933594,140150100
114.88273976030895,115.36817345414228,110.30024450538139,112.17401885986328,184642000
111.8730523722857,112.62061700186764,108.77598303445264,108.86335754394531,154679000
106.52356291630672,108.9313097079175,105.54298485481058,107.12549591064453,178011000
107.18375552641913,107.64976770036112,102.99931226553164,103.72746276855469,287104900
101.49446425369291,106.97986575435861,100.0964130289504,106.8730697631836,195713800
109.39732289119372,109.57207929386054,105.97987340331184,108.55266571044922,183055400
108.36821643604246,108.84393936425928,103.65950385577868,103.99931335449219,150718700
